id,naslov,studio,zanri,dolzina,vir,tip,stevilo,ocena
24855,Girlfriend (Kari),SILVER LINK.,"36,23",12,Game,TV,"39,290",5.93

24625,Gundam Build Fighters Try,Sunrise,"1,24,18",25,Original,TV,"38,195",7.24

24699,Ai Tenchi Muyou!,AIC PLUS+,"4,24,27",50,Original,TV,"30,955",6.17

23259,Gundam: G no Reconguista,Sunrise,"1,24,18,29",26,Original,TV,"26,739",5.76

22359,Sanzoku no Musume Ronja,Polygon Pictures,2,26,Book,TV,"26,372",7.11

27815,Cardfight!! Vanguard G,TMS Entertainment,"1,11,27",48,Card game,TV,"13,497",6.50

23787,Hi☆sCoool! SeHa Girls,TMS Entertainment,"4,11",13,Other,TV,"10,899",6.51

26453,Tribe Cool Crew,Bandai Namco Pictures,"19,23",50,Original,TV,"4,530",6.92

27943,Nano Invaders,-,"1,2,31,27",52,Original,TV,"1,079",N/A

27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),-,4,12,-,TV,515,N/A

36429,Zhen Gyi Hong Shi,-,"1,2,24,18,38",52,-,TV,460,N/A

27521,Gra-P &amp; Rodeo,Pie in the sky,"4,19",61,Original,TV,355,N/A

24833,Ansatsu Kyoushitsu,Lerche,"1,4,23,27",22,Manga,TV,"1,567,040",8.11

27899,Tokyo Ghoul √A,Studio Pierrot,"1,8,14,7,37,40,42",12,Manga,TV,"1,469,540",7.04

28223,Death Parade,Madhouse,"8,7,41,11,40",12,Original,TV,"1,430,768",8.18

26055,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,David Production,"1,2,8,37,27",24,Manga,TV,"813,392",8.43

24415,Kuroko no Basket 3rd Season,Production I.G,"4,30,23,27",25,Manga,TV,"606,027",8.31

23233,Shinmai Maou no Testament,Production IMS,"1,10,22,9,6,35",12,Light novel,TV,"555,345",6.75

23277,Saenai Heroine no Sodatekata,A-1 Pictures,"4,22,9,35,23",12,Light novel,TV,"534,077",7.51

25397,Absolute Duo,8bit,"1,22,37,9,35,23",12,Light novel,TV,"475,251",6.47

23199,Durarara!!x2 Shou,Shuka,"1,7,37",12,Light novel,TV,"424,170",8.00

25681,Kamisama Hajimemashita◎,TMS Entertainment,"4,10,22,37,6,25",12,Manga,TV,"301,405",8.18

27655,Aldnoah.Zero 2nd Season,A-1 Pictures,"1,24,18,29",12,Original,TV,"281,805",6.94

22663,Seiken Tsukai no World Break,Diomedéa,"1,10,22,37,35,23",12,Light novel,TV,"263,858",6.84

21511,Kantai Collection: KanColle,Diomedéa,"1,24,36,38,23",12,Game,TV,"198,690",6.86

24873,Juuou Mujin no Fafnir,Diomedéa,"10,22,35,23",12,Light novel,TV,"137,556",6.21

26441,Junketsu no Maria,Production I.G,"4,10,22,13,42",12,Manga,TV,"136,786",7.14

25429,Isuca,Arms,"1,4,22,37,9,23,42",10,Manga,TV,"131,096",6.00

26165,Yuri Kuma Arashi,Lapin Track,"8,10,26,40,23,42",12,Original,TV,"90,233",7.06

25867,Rolling☆Girls,Wit Studio,"1,2,36,31",12,Original,TV,"81,631",6.59

27727,Binan Koukou Chikyuu Boueibu LOVE!,Diomedéa,"4,36,20,23",12,Original,TV,"75,323",6.86

24629,Koufuku Graffiti,Shaft,"4,47,36,42",12,4-koma manga,TV,"73,037",6.80

23587,The iDOLM@STER Cinderella Girls,A-1 Pictures,"4,8,19",13,Game,TV,"67,761",7.15

16385,Dog Days&#039;&#039;,Seven Arcs Pictures,"1,2,10",12,Original,TV,"66,585",6.91

26085,Military!,Creators in Pack,"4,36,9,38,42",12,4-koma manga,TV,"37,371",5.81

28155,Yoru no Yatterman,Tatsunoko Production,"1,2,4,8",12,Original,TV,"30,075",6.51

28283,Sengoku Musou,Tezuka Productions,"1,13,21",12,Game,TV,"20,642",6.54

17080,Soukyuu no Fafner: Dead Aggressor - Exodus,I.Gzwei,"1,8,24,18,38",13,Original,TV,"19,901",7.38

28669,Go! Princess Precure,Toei Animation,"1,4,10,36,23,25",50,Original,TV,"14,066",7.71

27629,Tantei Kageki Milky Holmes TD,J.C.Staff,"4,7,31",12,Original,TV,"8,197",6.45

27741,Shounen Hollywood: Holly Stage for 50,Zexcs,"36,19,25",13,Novel,TV,"6,009",6.52

28207,Ketsuekigata-kun! 2,Assez Finaud Fabric,4,12,Web manga,TV,"4,399",6.46

25999,Minna Atsumare! Falcom Gakuen SC,-,"4,20,23,42",12,4-koma manga,TV,"2,878",6.05

27785,Doamaiger D,ILCA,"1,4,47,18",13,Original,TV,"1,723",5.31

30156,Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,-,"4,25",52,-,TV,"1,260",6.14

28401,Q Transformers: Kaette Kita Convoy no Nazo,DLE,"36,18,20",13,-,TV,952,5.54

33599,Na Sa Er Ding,-,"2,10,6",50,Original,TV,755,N/A

28247,Pankis! 2-jigen,DLE,"4,19",24,Original,TV,583,N/A

30605,Uwabaki Cook no Tekitou Uranai!,-,4,125,Original,TV,290,N/A

28171,Shokugeki no Souma,J.C.Staff,"47,9,23,27",24,Manga,TV,"1,371,620",8.21

28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,J.C.Staff,"1,2,4,10,22",13,Light novel,TV,"1,250,002",7.58

26243,Owari no Seraph,Wit Studio,"1,8,37,38,32,27",12,Manga,TV,"1,063,720",7.49

23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,feel.,"4,8,22,36,23",13,Light novel,TV,"856,659",8.24

27775,Plastic Memories,Doga Kobo,"8,22,24",13,Original,TV,"769,152",7.92

24439,Kekkai Sensen,Bones,"1,4,10,37,31,32,27",12,Manga,TV,"718,182",7.62

28701,Fate/stay night: Unlimited Blade Works 2nd Season,ufotable,"1,10,37",13,Visual novel,TV,"709,398",8.33

24703,High School DxD BorN,TNK,"1,4,22,9,6,35,23",12,Light novel,TV,"670,556",7.43

28677,Yamada-kun to 7-nin no Majo (TV),LIDENFILMS,"4,7,22,37,35,23,27",12,Manga,TV,"649,144",7.59

27787,Nisekoi:,Shaft,"4,22,35,23,27",12,Manga,TV,"581,582",7.37

28297,Ore Monogatari!!,Madhouse,"4,22,25",24,Manga,TV,"549,582",7.93

28977,Gintama°,Bandai Namco Pictures,"1,4,24,13,20,21,27",51,Manga,TV,"478,506",9.09

27989,Hibike! Euphonium,Kyoto Animation,"8,19,23",13,Novel,TV,"377,875",8.00

29095,Grisaia no Rakuen,8bit,"8,22,35,40",10,Visual novel,TV,"349,280",7.81

28249,Arslan Senki (TV),LIDENFILMS,"1,2,8,10,13,27",25,Manga,TV,"330,075",7.69

28617,Punch Line,MAPPA,"4,24,37,9,31",12,Original,TV,"203,199",6.96

29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,Seven,"4,22,36,42",13,4-koma manga,TV,"172,680",7.35

29589,Denpa Kyoushi (TV),A-1 Pictures,"4,22,23,27",24,Manga,TV,"139,162",6.89

26443,Triage X,Xebec,"1,2,9,27",10,Manga,TV,"135,830",6.32

26351,Nagato Yuki-chan no Shoushitsu,Satelight,"4,22,36,23,42",16,Manga,TV,"118,203",6.72

30230,Diamond no Ace: Second Season,Madhouse,"4,30,23,27",51,Manga,TV,"113,961",8.30

24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,Polygon Pictures,"1,24,18,29,42",12,Manga,TV,"107,937",7.75

28817,Mikagura Gakuen Kumikyoku (TV),Doga Kobo,"1,4,26,23",12,Light novel,TV,"81,494",6.69

27663,Baby Steps 2nd Season,Studio Pierrot,"22,30,23,27",25,Manga,TV,"81,434",8.04

28423,Kyoukai no Rinne (TV),Brain&#039;s Base,"4,22,37,23,27",25,Manga,TV,"80,856",6.89

28221,Etotama,Encourage Films,"1,4,10",12,Original,TV,"73,844",6.83

27441,Show By Rock!!,Bones,"4,19",12,Game,TV,"73,658",7.03

23269,Hello!! Kiniro Mosaic,Studio Gokumi,"4,36,23,42",12,4-koma manga,TV,"70,666",7.51

28791,Gunslinger Stratos The Animation,A-1 Pictures,"1,24",12,Game,TV,"67,346",6.07

25859,Re-Kan!,Pierrot Plus,"4,37,23,42",13,4-koma manga,TV,"55,260",6.76

21439,Uta no☆Prince-sama♪: Maji Love Revolutions,A-1 Pictures,"4,22,35,19,23,25",13,Visual novel,TV,"53,583",7.02

29325,Koukaku Kidoutai Arise: Alternative Architecture,Production I.G,"24,18,39,40",10,Manga,TV,"38,906",7.24

17919,Houkago no Pleiades (TV),Gainax,29,12,Original,TV,"32,776",6.71

28981,Ame-iro Cocoa,EMT Squared,"4,36",12,Digital manga,TV,"24,702",4.71

25939,Mahou Shoujo Lyrical Nanoha ViVid,A-1 Pictures,"1,2,17",12,Manga,TV,"23,056",6.73

26395,Teekyuu 4,Millepensee,"4,30,27",12,Manga,TV,"19,505",6.70

28929,Vampire Holmes,Studio! Cucuri,"4,7,37",12,Game,TV,"18,256",3.35

27927,Urawa no Usagi-chan,A-Real,"4,36,23",12,Original,TV,"14,249",5.39

28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,Millepensee,"4,36,27",12,Manga,TV,"13,028",6.43

30039,Future Card Buddyfight Hundred,OLM,11,50,Card game,TV,"4,635",6.65

28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,Yaoyorozu,"36,20,23",12,Original,TV,"3,749",6.92

27737,Battle Spirits: Burning Soul,Bandai Namco Pictures,11,51,Card game,TV,"3,450",6.68

29715,Nar Doma,Kachidoki Studio,4,26,Web manga,TV,"2,526",5.72

29865,BAR Kiraware Yasai,Gathering,4,13,4-koma manga,TV,"2,479",5.01

30030,Jewelpet Magical Change,Studio Deen,"4,10,25",39,Original,TV,"2,307",6.41

30751,Usavich Zero,Kanaban Graphics,4,13,Original,TV,"1,557",6.07

29722,"Eikoku Ikka, Nihon wo Taberu",Fanworks,"4,47,36",24,Book,TV,"1,190",6.35

31699,Good Morning!!! Doronjo,Oddjob,"4,20",243,Original,TV,510,N/A

30411,Happy Jozy,Kachidoki Studio,4,52,Original,TV,444,N/A

30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,DLE,4,13,Original,TV,427,N/A

30470,Himitsukessha Taka no Tsume DO,DLE,"4,20,31",38,Original,TV,375,N/A

31239,Kotori Samba,-,"4,19",240,Game,TV,271,N/A

28999,Charlotte,P.A. Works,"8,23,31",13,Original,TV,"1,285,182",7.75

29803,Overlord,Madhouse,"1,2,10,37,11",13,Light novel,TV,"1,227,725",7.93

30240,Prison School,J.C.Staff,"4,22,9,23,42",12,Manga,TV,"819,989",7.65

28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",A-1 Pictures,"1,2,10,38",12,Light novel,TV,"668,071",7.71

29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,J.C.Staff,"4,9,23",12,Light novel,TV,"655,710",7.28

30694,Dragon Ball Super,Toei Animation,"1,2,4,10,17,31,27",131,Manga,TV,"655,418",7.40

30307,Monster Musume no Iru Nichijou,Lerche,"4,10,22,9,35,42",12,Manga,TV,"623,198",7.03

28825,Himouto! Umaru-chan,Doga Kobo,"4,36,23,42",12,Manga,TV,"580,169",7.14

30123,Akagami no Shirayuki-hime,Bones,"8,10,22,25",12,Manga,TV,"542,539",7.77

28497,Rokka no Yuusha,Passione,"1,2,10,7",12,Light novel,TV,"534,432",7.31

25183,Gangsta.,Manglobe,"1,8,42",12,Manga,TV,"484,956",7.40

27631,God Eater,ufotable,"1,10,24,38",13,Game,TV,"476,267",7.24

24765,Gakkougurashi!,Lerche,"14,7,36,40,23",12,Manga,TV,"378,827",7.62

27831,Durarara!!x2 Ten,Shuka,"1,7,37",12,Light novel,TV,"345,951",7.99

28819,Okusama ga Seitokaichou!,Seven,"4,22,9,23,27",12,Manga,TV,"246,173",6.61

29785,Jitsu wa Watashi wa,3xCube,"4,10,22,37,23,32,27",13,Manga,TV,"219,702",6.88

25283,Kuusen Madoushi Kouhosei no Kyoukan,Diomedéa,"1,8,10,23",12,Light novel,TV,"219,483",6.35

28979,To LOVE-Ru Darkness 2nd,Xebec,"4,22,24,9,35,23,27",12,Manga,TV,"219,287",7.47

25879,Working!!!,A-1 Pictures,"4,22,36,42",13,4-koma manga,TV,"215,063",8.00

30205,Aoharu x Kikanjuu,Brain&#039;s Base,"1,4,30,27",12,Manga,TV,"199,384",7.17

29854,Ushio to Tora (TV),MAPPA,"1,2,4,37,6,27",26,Manga,TV,"197,449",7.58

23623,Non Non Biyori Repeat,SILVER LINK.,"4,36,23,42",12,Manga,TV,"169,743",8.19

28387,Joukamachi no Dandelion,Production IMS,"4,36,31,42",12,4-koma manga,TV,"146,665",7.19

27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,SILVER LINK.,"1,4,10,36",10,Manga,TV,"120,140",7.21

30383,Classroom☆Crisis,Lay-duce,"8,22,24,23",13,Original,TV,"110,700",7.01

28619,Ranpo Kitan: Game of Laplace,Lerche,7,11,Original,TV,"106,982",6.60

25649,Junjou Romantica 3,Studio Deen,"28,4,8,22",12,Manga,TV,"104,828",7.69

30127,Danchigai,Creators in Pack,"4,36",12,4-koma manga,TV,"101,745",6.52

30091,Chaos Dragon: Sekiryuu Seneki,Connect,"1,10,37",12,Game,TV,"101,550",5.64

30782,Bikini Warriors,feel.,"4,10,9,20",12,Other,TV,"74,846",5.13

21039,Gatchaman Crowds Insight,Tatsunoko Production,"2,24",12,Original,TV,"67,387",7.27

29163,Sore ga Seiyuu!,Gonzo,"4,36",13,Web manga,TV,"47,235",7.05

21573,Senki Zesshou Symphogear GX,Satelight,"1,24,19",13,Original,TV,"40,896",7.43

30355,Wakaba*Girl,Nexus,"4,36,23",13,4-koma manga,TV,"38,772",6.89

30705,Makura no Danshi,feel.,36,12,Original,TV,"37,939",4.48

30437,Wakako-zake,Office DCI,"47,36,42",12,Manga,TV,"35,686",6.64

30344,The iDOLM@STER Cinderella Girls 2nd Season,A-1 Pictures,"4,8,19",12,Game,TV,"32,600",7.35

30382,Aquarion Logos,Satelight,"1,4,8,10,22,24,18",26,Original,TV,"20,884",5.72

30384,Miss Monochrome The Animation 2,LIDENFILMS,"4,36,19",13,Original,TV,"18,590",6.50

30567,Teekyuu 5,Millepensee,"4,30,27",12,Manga,TV,"17,062",6.68

29941,Million Doll,Asahi Production,19,11,Web manga,TV,"10,706",4.80

30251,Venus Project: Climax,Nomad,"1,19",6,Game,TV,"6,508",5.34

30826,Suzakinishi The Animation,feel.,"4,36",12,Radio,TV,"4,710",5.38

29017,Wooser no Sono Higurashi: Mugen-hen,SANZIGEN,"4,10,36",13,Web manga,TV,"4,361",6.57

30947,Kurayami Santa,ILCA,"37,13",13,Original,TV,"2,580",5.19

30851,Q Transformers: Saranaru Ninki Mono e no Michi,DLE,"36,18,20",13,Other,TV,628,5.63

30989,Bary-san no Imabari-ben Kouza,Kachidoki Studio,4,47,Original,TV,528,N/A

30777,Kaijuu Sakaba Kanpai!,DLE,"4,37",13,Original,TV,518,N/A

31071,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou",DLE,4,5,Radio,TV,454,N/A

31177,Yakyuubu Aruaru,-,30,3,Book,TV,329,N/A

30893,Deban Desu Yo! Onigirizu,Production Reed,4,6,Original,TV,325,N/A

31361,Neko Enikki,Kachidoki Studio,"4,36",13,Web manga,TV,324,N/A

31237,Ganbare-bu Next!,Doga Kobo,"4,30",6,Original,TV,236,N/A

31078,PikkaPika Summer,-,,31,Original,TV,214,N/A

45704,Er Dan Toutai Ji,-,36,2,Original,TV,54,N/A

30276,One Punch Man,Madhouse,"1,4,24,37,20,31",12,Web manga,TV,"2,554,288",8.52

30503,Noragami Aragoto,Bones,"1,2,4,37,27",13,Manga,TV,"1,214,752",8.18

28891,Haikyuu!! Second Season,Production I.G,"4,8,30,23,27",25,Manga,TV,"1,117,772",8.67

30296,Rakudai Kishi no Cavalry,Nexus,"1,10,22,9,23",12,Light novel,TV,"759,704",7.48

28927,Owari no Seraph: Nagoya Kessen-hen,Wit Studio,"1,8,37,38,32,27",12,Manga,TV,"635,757",7.63

30544,Gakusen Toshi Asterisk,A-1 Pictures,"1,4,10,22,24,37,9,35,23",12,Light novel,TV,"554,135",6.85

31181,Owarimonogatari,Shaft,"4,7,37,32",12,Light novel,TV,"406,354",8.46

30363,Shinmai Maou no Testament Burst,Production IMS,"1,10,22,9,6,35",10,Light novel,TV,"324,257",6.85

27991,K: Return of Kings,GoHands,"1,37,31",13,Original,TV,"287,512",7.59

24133,Taimadou Gakuen 35 Shiken Shoutai,SILVER LINK.,"1,10,22,37,9,35,38",12,Light novel,TV,"266,620",6.85

25099,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken,SILVER LINK.,"4,22,9,35,23",12,Light novel,TV,"231,803",6.75

31374,Shingeki! Kyojin Chuugakkou,Production I.G,"4,20,23,27",12,Manga,TV,"203,048",7.16

31251,Mobile Suit Gundam: Iron-Blooded Orphans,Sunrise,"1,8,24,18,29",25,Original,TV,"188,620",8.03

30187,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,TROYCA,"8,7,41",12,Novel,TV,"188,153",7.43

31174,Osomatsu-san,Studio Pierrot,"4,20",25,Original,TV,"152,801",7.98

28621,Subete ga F ni Naru,A-1 Pictures,"7,24,40",11,Novel,TV,"149,235",7.26

27829,Heavy Object,J.C.Staff,"1,24,18,38",24,Light novel,TV,"137,647",7.27

29974,"Diabolik Lovers More,Blood",Zexcs,"35,23,32,25",12,Visual novel,TV,"124,067",5.58

30385,Valkyrie Drive: Mermaid,Arms,"1,10,26,9",12,Original,TV,"116,526",6.08

29787,Gochuumon wa Usagi Desu ka??,Kinema Citrus,"4,36",12,4-koma manga,TV,"109,939",7.80

30279,Yuru Yuri San☆Hai!,TYO Animations,"4,26,36,23",12,Manga,TV,"107,938",7.93

29976,Dance with Devils,Brain&#039;s Base,"22,37,6,35,32,25",12,Original,TV,"107,715",6.28

31318,Comet Lucifer,8bit,"1,2,10,18",12,Original,TV,"100,524",5.85

30901,Utawarerumono: Itsuwari no Kamen,White Fox,"1,8,10",25,Visual novel,TV,"95,851",7.26

28883,Hidan no Aria AA,Doga Kobo,"1,26,23",12,Manga,TV,"89,178",6.21

31147,Concrete Revolutio: Choujin Gensou,Bones,"1,8,10,7,24,37,6,31",13,Original,TV,"80,255",6.69

30740,Young Black Jack,Tezuka Productions,"8,13,42",12,Manga,TV,"76,217",7.23

31091,Komori-san wa Kotowarenai!,Artland,"4,36,23",12,4-koma manga,TV,"59,624",6.25

27947,Lupin III (2015),Telecom Animation Film,"1,2,4,7,42",24,Manga,TV,"57,089",7.92

24011,Lance N&#039; Masques,Studio Gokumi,10,12,Light novel,TV,"46,572",5.50

30721,Hacka Doll The Animation,Creators in Pack,"4,24",13,Other,TV,"44,901",6.39

30375,Starmyu,C-Station,"36,19,23",12,Original,TV,"41,310",6.90

30948,Kowabon,ILCA,14,13,Original,TV,"31,762",5.24

30524,Kagewani,Tomovies,"14,7,37,41",13,Original,TV,"30,279",6.40

31519,Anitore! EX,Rising Force,"4,30",12,Original,TV,"29,607",5.41

28537,Garo: Guren no Tsuki,MAPPA,"1,10,37,6",23,Original,TV,"28,142",5.90

31143,Onsen Yousei Hakone-chan,Asahi Production,"4,36",13,Web manga,TV,"27,164",5.85

31440,Teekyuu 6,Millepensee,"4,30,27",12,Manga,TV,"15,189",6.59

31560,Miss Monochrome The Animation 3,LIDENFILMS,"4,36,19",13,Original,TV,"13,551",6.54

31221,Tantei Team KZ Jiken Note,Signal.MD,"7,23",16,Novel,TV,"13,407",6.21

30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,I.Gzwei,"1,8,24,18,38",13,Original,TV,"13,241",7.62

30746,Fushigi na Somera-chan,Seven,"4,36",12,4-koma manga,TV,"12,174",5.87

31578,JK Meshi!,Kyotoma,"4,47",26,Original,TV,"10,519",4.61

31139,Ame-iro Cocoa: Rainy Color e Youkoso!,EMT Squared,"4,36",12,Digital manga,TV,"9,795",4.79

31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,Toei Animation,"7,27",22,Manga,TV,"9,438",7.66

31196,Cardfight!! Vanguard G: GIRS Crisis-hen,TMS Entertainment,"1,11,27",26,Card game,TV,"8,904",6.64

30651,Itoshi no Muco,DLE,"4,36",25,Manga,TV,"6,732",6.79

30291,Mini Hama: Minimum Hamatora,Lerche,"4,7,23,31,27",8,Original,TV,"4,220",6.29

31573,Brave Beats,Bandai Namco Pictures,"2,19",22,Original,TV,"4,154",6.44

31018,DD Hokuto no Ken 2 Ichigo Aji+,Ajia-Do,"4,20,23,42",12,Manga,TV,"3,176",5.93

31566,Ketsuekigata-kun! 3,Assez Finaud Fabric,4,12,Web manga,TV,"3,116",6.36

30649,Shin Atashin&#039;chi,Shin-Ei Animation,"4,36",26,Manga,TV,"2,809",7.20

31549,Peeping Life TV: Season 1??,CoMix Wave Films,"4,36",12,-,TV,"2,324",5.64

31777,Neko nanka Yondemo Konai.,-,"36,42",12,Manga,TV,"1,545",6.04

31539,Kyoufu! Zombie Neko,Kachidoki Studio,4,52,Original,TV,"1,129",N/A

31410,Mini Van 2nd Season,DLE,"4,36,11,20",26,4-koma manga,TV,916,6.22

31555,Doushitemo Eto ni Hairitai,Pollyanna Graphics,4,13,Web manga,TV,398,N/A

31043,Boku dake ga Inai Machi,A-1 Pictures,"7,37,40,42",12,Manga,TV,"1,668,067",8.33

30831,Kono Subarashii Sekai ni Shukufuku wo!,Studio Deen,"2,4,10,37,20",10,Light novel,TV,"1,552,353",8.14

30654,Ansatsu Kyoushitsu 2nd Season,Lerche,"1,4,23,27",25,Manga,TV,"1,113,953",8.52

31859,Hai to Gensou no Grimgar,A-1 Pictures,"1,2,8,10",12,Light novel,TV,"607,751",7.66

31580,Ajin,Polygon Pictures,"1,14,7,37,42",13,Manga,TV,"500,281",7.44

31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",A-1 Pictures,"1,2,10,38",12,Light novel,TV,"462,300",7.74

31442,Musaigen no Phantom World,Kyoto Animation,"1,4,10,36,37",13,Light novel,TV,"450,338",6.87

31636,Dagashi Kashi,feel.,"4,47,36,27",12,Manga,TV,"382,884",6.61

27833,Durarara!!x2 Ketsu,Shuka,"1,7,37",12,Light novel,TV,"330,477",8.08

30749,Saijaku Muhai no Bahamut,Lerche,"1,10,22,37,9,35,18,23",12,Light novel,TV,"324,831",6.57

31173,Akagami no Shirayuki-hime 2nd Season,Bones,"8,10,22,25",12,Manga,TV,"294,525",7.98

31163,Dimension W,Orange,"1,24,42",12,Manga,TV,"269,773",7.20

28735,Shouwa Genroku Rakugo Shinjuu,Studio Deen,"8,13,43",13,Manga,TV,"249,036",8.59

31414,Nijiiro Days,Production Reed,"4,22,36,23,25",24,Manga,TV,"195,972",7.30

31559,Prince of Stride: Alternative,Madhouse,"8,30,23",12,Visual novel,TV,"156,876",6.91

32013,Oshiete! Galko-chan,feel.,"4,36,23",12,Digital manga,TV,"155,859",7.08

31710,Divine Gate,Studio Pierrot,"1,10,24",12,Game,TV,"153,132",5.56

28391,Ao no Kanata no Four Rhythm,Gonzo,"8,24,30,23",12,Visual novel,TV,"134,949",6.67

32491,Kanojo to Kanojo no Neko: Everything Flows,LIDENFILMS,"22,36,40",4,Original,TV,"107,499",7.68

31914,Shoujo-tachi wa Kouya wo Mezasu,Project No.9,23,12,Visual novel,TV,"105,653",6.32

30806,Schwarzesmarken,ixtl,"1,8,24,13,18,38",12,Light novel,TV,"99,860",6.77

32083,Luck &amp; Logic,Doga Kobo,"1,10",12,Card game,TV,"98,329",6.08

32094,Reikenzan: Hoshikuzu-tachi no Utage,Studio Deen,"4,10",12,Light novel,TV,"83,483",7.08

30895,HaruChika: Haruta to Chika wa Seishun suru,P.A. Works,"7,22,36,19,23",12,Novel,TV,"82,202",6.34

31452,Norn9: Norn+Nonet,Kinema Citrus,"2,10,22,24,43",12,Visual novel,TV,"78,596",6.56

32023,Bubuki Buranki,SANZIGEN,"1,8,24,18",12,Original,TV,"69,100",6.28

31223,Phantasy Star Online 2 The Animation,Telecom Animation Film,"1,24,11,23",12,Game,TV,"62,701",6.33

31848,Ojisan to Marshmallow,Creators in Pack,"4,22,36",12,Web manga,TV,"58,583",6.59

31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,Orange,"4,24,18,39",12,Original,TV,"55,539",5.87

31540,Sekkou Boys,LIDENFILMS,"4,19",12,Original,TV,"48,369",6.27

31621,Ooyasan wa Shishunki!,Seven Arcs Pictures,"4,36",12,4-koma manga,TV,"45,293",6.55

32214,Koukaku no Pandora,AXsiZ,"1,4,24,9",12,Manga,TV,"41,497",6.52

31994,Yami Shibai 3,ILCA,"5,14,37",13,Original,TV,"31,667",6.30

31815,"Kono Danshi, Mahou ga Oshigoto Desu.",CoMix Wave Films,"28,10",4,Original,TV,"24,658",7.01

31793,Mahou Shoujo Nante Mou Ii Desukara.,Pine Jam,4,12,Web manga,TV,"23,400",5.93

32228,Teekyuu 7,Millepensee,"4,30,27",12,Manga,TV,"14,156",6.65

31633,Sushi Police,KOO-KI,"4,47,39",13,Original,TV,"12,550",4.65

31890,Nurse Witch Komugi-chan R,Tatsunoko Production,"4,20",12,Original,TV,"11,315",5.97

31884,Mahoutsukai Precure!,Toei Animation,"1,10,36,23,25",50,Original,TV,"10,640",7.13

32309,Tabi Machi Late Show,CoMix Wave Films,"8,36",4,Original,TV,"8,421",6.21

32084,"Watashitachi, Luck Logic-bu!",Doga Kobo,"4,11,23",12,Card game,TV,"4,326",5.44

32274,Ketsuekigata-kun! 4,Assez Finaud Fabric,4,12,Web manga,TV,"2,884",6.32

34754,Rilu Rilu Fairilu: Yousei no Door,Studio Deen,"10,36",59,Original,TV,"2,131",6.68

32400,KochinPa!,-,4,12,Other,TV,"1,940",4.19

32402,Mim Mam Mint,Kachidoki Studio,4,4,Original,TV,381,N/A

32585,Telemonster,-,2,52,Original,TV,367,N/A

36611,Bary-san no Shokoku Manyuuki,Kachidoki Studio,4,47,Original,TV,191,N/A

31964,Boku no Hero Academia,Bones,"1,4,23,31,27",13,Manga,TV,"2,396,529",7.99

31240,Re:Zero kara Hajimeru Isekai Seikatsu,White Fox,"8,10,41,40",25,Light novel,TV,"1,772,364",8.26

31478,Bungou Stray Dogs,Bones,"1,4,7,37,31,42",12,Manga,TV,"1,011,143",7.81

31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,David Production,"1,2,4,8,37,27",39,Manga,TV,"811,515",8.50

28623,Koutetsujou no Kabaneri,Wit Studio,"1,8,10,14,37",12,Original,TV,"672,400",7.26

32542,Sakamoto Desu ga?,Studio Deen,"4,36,23,42",12,Manga,TV,"630,768",7.57

31798,Kiznaiver,Trigger,"8,22,24",12,Original,TV,"618,903",7.40

31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?,Project No.9,"4,22,9,11,23",12,Light novel,TV,"438,665",6.77

32105,Sousei no Onmyouji,Studio Pierrot,"1,10,22,37,27",50,Manga,TV,"428,607",7.31

31741,Magi: Sinbad no Bouken (TV),Lay-duce,"1,2,10,27",13,Manga,TV,"404,559",7.87

